batterId,playerId,name
448171,448171,"Mejia, Ernesto (448171)"
448176,448176,"Lara, Christian (448176)"
448184,448184,"Moss, Steve (448184)"
448201,448201,"West, Kevin (448201)"
448214,448214,"Pineda, Jose (448214)"
448218,448218,"Senreiso, Juan (448218)"
448225,448225,"Aponte, Jose (448225)"
448236,448236,"De Leon, Santo (448236)"
448242,448242,"Gwynn, Anthony (448242)"
448274,448274,"Campbell, Eric (448274)"
448276,448276,"Carroll, Brett (448276)"
448327,448327,"Cortez, Fernando (448327)"
448590,448590,"Melillo, Kevin (448590)"
448602,448602,"Reynolds, Mark (448602)"
448605,448605,"Ruggiano, Justin (448605)"
448671,448671,"Deeds, Douglas (448671)"
448676,448676,"Spilborghs, Ryan (448676)"
448692,448692,"Walker, Christopher (448692)"
448720,448720,"Francia, Juan (448720)"
448728,448728,"Lockwood, Michael (448728)"
448762,448762,"Duarte, Jose (448762)"
448767,448767,"Ryan, Dusty (448767)"
448769,448769,"Bynum, Seth (448769)"
448801,448801,"Davis, Christopher (448801)"
448841,448841,"Piste, Carlos (448841)"
448843,448843,"Martinez, Gabriel (448843)"
449070,449070,"Patino, Jorge (449070)"
449082,449082,"Paul, Xavier (449082)"
449102,449102,"Garcia, Travis (449102)"
449107,449107,"Aviles, Michael (449107)"
449122,449122,"Guerrero, Henry (449122)"
449155,449155,"Ortiz, Adrian (449155)"
449156,449156,"Owings, Jon (449156)"
449162,449162,"Salome, Angel (449162)"
449168,449168,"Tuiasosopo, Matthew (449168)"
449172,449172,"Golson, Gregory (449172)"
449181,449181,"Orlando, Paulo (449181)"
449471,449471,"Barden, Brian (449471)"
449555,449555,"Diaz, Remigio (449555)"
449611,449611,"Munoz, Orlando (449611)"
449743,449743,"Reyes, Julio (449743)"
449786,449786,"Corporan, Carlos (449786)"
449792,449792,"Fermaint, Charlie (449792)"
449803,449803,"Cook, David (449803)"
449812,449812,"Santiago, John (449812)"
449878,449878,"Nowak, Christopher (449878)"
450175,450175,"Terrazas, Ivan (450175)"
450192,450192,"Carlin, Lucas (450192)"
450204,450204,"Francisco, Louis (450204)"
450248,450248,"Reyes, Milver (450248)"
450260,450260,"Kouzmanoff, Kevin (450260)"
450276,450276,"Mathews, Aaron (450276)"
450288,450288,"Rivera, Luis (450288)"
450315,450315,"Allen, Brandon (450315)"
450317,450317,"Arencibia, Jonathan (450317)"
450325,450325,"Hernandez, Habelito (450325)"
450634,450634,"Van Ostrand, James (450634)"
450641,450641,"Berry, Quintin (450641)"
450689,450689,"Goedert, Jared (450689)"
450825,450825,"Crabbe, Callix (450825)"
450847,450847,"Albornoz, Henry (450847)"
450855,450855,"Gomez, Mauro (450855)"
450867,450867,"Pimentel, Manelik (450867)"
450870,450870,"Silverio, Rigoberto (450870)"
450993,450993,"Yan, Julian (450993)"
451082,451082,"Fernandez-Oliva, Carlos (451082)"
451088,451088,"Sellers, Justin (451088)"
451089,451089,"Peterson, Shane (451089)"
451107,451107,"Simmons, James (451107)"
451113,451113,"Quiroz, Arlon (451113)"
451114,451114,"Chourio, Adenson (451114)"
451128,451128,"Valdez, Baltazar (451128)"
451143,451143,"Gamel, Mathew (451143)"
451145,451145,"Reyes, Leonardo (451145)"
451176,451176,"Sinisi, Vincent (451176)"
451182,451182,"Angulo, Yancarlo (451182)"
451186,451186,"Milledge, Lastings (451186)"
451188,451188,"LaRoche, Andrew (451188)"
451192,451192,"Adduci, Jim (451192)"
451198,451198,"Garner, Robert (451198)"
451203,451203,"De La Rosa, Anderson (451203)"
451245,451245,"Lentini, Fehlandt (451245)"
451250,451250,"Paniagua, Salvador (451250)"
451259,451259,"Brown, Dustin (451259)"
451481,451481,"Apodaca, Luis (451481)"
451482,451482,"Galarraga, Armando (451482)"
451500,451500,"Ka'aihue, Micah (451500)"
451515,451515,"Nanita, Ricardo (451515)"
451537,451537,"Espino, Damaso (451537)"
451547,451547,"Sing, Brandon (451547)"
451573,451573,"Boucher, Sebastien (451573)"
451587,451587,"Dominguez, Jeffrey (451587)"
451594,451594,"Fowler, William (451594)"
451629,451629,"Christian, Justin (451629)"
451639,451639,"Lopez, Jesus (451639)"
451664,451664,"Timmons, Wesley (451664)"
451689,451689,"Bramasco, Leslie (451689)"
451705,451705,"Rosario, Alberto (451705)"
451713,451713,"Peguero, Carlos (451713)"
451739,451739,"Roman, Orlando (451739)"
451804,451804,"Valentin, Geraldo (451804)"
451993,451993,"Rivas, Arturo (451993)"
452013,452013,"Sosa, Carlos (452013)"
452035,452035,"Blanks, Kyle (452035)"
452080,452080,"Carter, William (452080)"
452096,452096,"Ford, Darren (452096)"
452105,452105,"Hester, John (452105)"
452121,452121,"Lillibridge, Brent (452121)"
452169,452169,"Esquivel, William (452169)"
452202,452202,"D'Antona, James (452202)"
452211,452211,"Kaplan, Jonathan (452211)"
452214,452214,"Castro, Jonathan (452214)"
452215,452215,"Montz, Luke (452215)"
452220,452220,"Drew, Stephen (452220)"
452221,452221,"Patterson, Eric (452221)"
452232,452232,"Jaramillo, Jason (452232)"
452238,452238,"Davis, Bradley (452238)"
452239,452239,"Maxwell, Justin (452239)"
452245,452245,"Martinez-Esteve, Eduardo (452245)"
452247,452247,"Thon, Freddie (452247)"
452249,452249,"Owings, Micah (452249)"
452254,452254,"Pence, Hunter (452254)"
452301,452301,"Molina, Felix (452301)"
452655,452655,"Span, Keiunta (452655)"
452663,452663,"Perez, Smelin (452663)"
452668,452668,"Dukes, Elijah (452668)"
452671,452671,"Hernandez, Diory (452671)"
452672,452672,"Hanigan, Ryan (452672)"
452675,452675,"Vechionacci, Marcos (452675)"
452678,452678,"Cabrera, Asdrubal (452678)"
452722,452722,"Lerud, Steven (452722)"
452732,452732,"Mercado, Orlando (452732)"
452740,452740,"Spring, Matthew (452740)"
452765,452765,"Castro, Jose (452765)"
452775,452775,"Dunigan, Joseph (452775)"
452783,452783,"Evans, Nicholas (452783)"
452784,452784,"Everidge, Thomas (452784)"
452828,452828,"Raven, Luis (452828)"
452989,452989,"Gonzalez, Edgar (452989)"
453014,453014,"Rivera, Luis (453014)"
453068,453068,"Costanzo, Michael (453068)"
453178,453178,"Kennedy, Ian (453178)"
453181,453181,"LaPorta, Matthew (453181)"
453197,453197,"Perales, Daniel (453197)"
453236,453236,"Hamilton, Mark (453236)"
453266,453266,"Widlansky, Robert (453266)"
453269,453269,"Boesch, Brennan (453269)"
453298,453298,"Curtis, Colin (453298)"
453368,453368,"Zawadzki, Lance (453368)"
453400,453400,"Johnson, Christopher (453400)"
453426,453426,"Roa, Joel (453426)"
453454,453454,"McCoy, Michael (453454)"
453497,453497,"Amador, Christopher (453497)"
453525,453525,"Towles, Justin (453525)"
453528,453528,"Hernandez, Michael (453528)"
453539,453539,"Fuld, Samuel (453539)"
453541,453541,"Harrison, Benjamin (453541)"
453568,453568,"Blackmon, Charles (453568)"
453575,453575,"Chavez, Jose (453575)"
453627,453627,"Hoorelbeke, Jesse (453627)"
453823,453823,"Ramirez, Oscar (453823)"
453835,453835,"Serrano, Raymond (453835)"
453857,453857,"Peterson, Brock (453857)"
453880,453880,"Gac, Ian (453880)"
453892,453892,"Mulhern, Ryan (453892)"
453911,453911,"Thompson, Kevin (453911)"
453923,453923,"Blanco, Gregor (453923)"
453941,453941,"Cervenak, Michael (453941)"
454573,454573,"Armstrong, Melville (454573)"
454971,454971,"Bucce, Yasmil (454971)"
454973,454973,"Corredor, Nestor (454973)"
454975,454975,"Iribarren, Hernan (454975)"
454977,454977,"Lisson, Mario (454977)"
454998,454998,"Carson, Matt (454998)"
455033,455033,"Nunez, Alexis (455033)"
455077,455077,"Carp, Christopher (455077)"
455088,455088,"DeWitt, Blake (455088)"
455095,455095,"Frazier, Jeffrey (455095)"
455117,455117,"Maldonado, Martin (455117)"
455126,455126,"Nelson, Christopher (455126)"
455129,455129,"Plasencia, Francisco (455129)"
455139,455139,"Chirinos, Robinson (455139)"
455141,455141,"Diaz, Frank (455141)"
455369,455369,"Pena, Ramiro (455369)"
455371,455371,"Ciriaco, Audy (455371)"
455378,455378,"Solis, Roman (455378)"
455396,455396,"Soto, Alexander (455396)"
455399,455399,"Sandoval, Orlando (455399)"
455512,455512,"Ortiz, Nicolas (455512)"
455612,455612,"Guzman, Garrett (455612)"
455700,455700,"Ochoa, Blake (455700)"
455748,455748,"Nelson, Jonathan (455748)"
455759,455759,"Young, Christopher (455759)"
455921,455921,"Jimenez, Luis (455921)"
455951,455951,"Ciofrone, Peter (455951)"
455986,455986,"Saccomanno, Mark (455986)"
455997,455997,"Manriquez, Salomon (455997)"
456035,456035,"Putnam, Daniel (456035)"
456060,456060,"Infante, Jansy (456060)"
456065,456065,"Martinez, Jose (456065)"
456078,456078,"Castillo, Welington (456078)"
456121,456121,"Denorfia, Christopher (456121)"
456124,456124,"Kratz, Erik (456124)"
456422,456422,"Bourn, Michael (456422)"
456428,456428,"Strieby, Ryan (456428)"
456438,456438,"Tomlin, James (456438)"
456480,456480,"Herrera, Christian (456480)"
456481,456481,"Ramirez, Yordany (456481)"
456483,456483,"Infante, Larry (456483)"
456488,456488,"Nunez, Eduardo (456488)"
456492,456492,"Cordova, Francisco (456492)"
456511,456511,"Sellers, Patrick (456511)"
456544,456544,"Farris, Eric (456544)"
456598,456598,"Gonzalez, Edwar (456598)"
456629,456629,"Mayorson, Manuel (456629)"
456665,456665,"Pearce, Steven (456665)"
456673,456673,"Smith, Marquez (456673)"
456714,456714,"Butler, Billy (456714)"
456715,456715,"Cain, Lorenzo (456715)"
456761,456761,"Porter, Gregory (456761)"
456762,456762,"Brown, Matthew (456762)"
456781,456781,"Solano, Donovan (456781)"
457061,457061,"Torres, Timothy (457061)"
457098,457098,"Morgan, Matthew (457098)"
457107,457107,"Pino, Wilmer (457107)"
457119,457119,"Gonzalez, Angel (457119)"
457120,457120,"Moreno, Junior (457120)"
457127,457127,"Lopez, Baltazar (457127)"
457130,457130,"Rottino, Vincent (457130)"
457133,457133,"Ramirez, Wilkin (457133)"
457238,457238,"Connell, Lino (457238)"
457278,457278,"Romero, Wilfredo (457278)"
457384,457384,"Scales, Bobby (457384)"
457420,457420,"Wood, Richard (457420)"
457449,457449,"Romak, James (457449)"
457454,457454,"Saltalamacchia, Jarrod (457454)"
457477,457477,"De Aza, Alejandro (457477)"
457482,457482,"Rodriguez, Marcos (457482)"
457485,457485,"Granadillo, Antonio (457485)"
457486,457486,"Nino, Denny (457486)"
457493,457493,"Riggans, Shawn (457493)"
457517,457517,"Rodriguez, Guilder (457517)"
457530,457530,"Leandro, Francisco (457530)"
457542,457542,"Portes, Juan (457542)"
457568,457568,"Young, Matthew (457568)"
457574,457574,"Pacheco, Jordan (457574)"
457595,457595,"Cuadrado, Phillip (457595)"
457635,457635,"Miranda, Sergio (457635)"
457708,457708,"Upton, Justin (457708)"
457727,457727,"Maybin, Cameron (457727)"
457745,457745,"Flores, Luis (457745)"
457746,457746,"Guez, Benjamin (457746)"
457759,457759,"Turner, Justin (457759)"
457760,457760,"Dorn, Daniel (457760)"
457762,457762,"Anderson, Bryan (457762)"
457775,457775,"Jennings, Desmond (457775)"
457787,457787,"Espinosa, Daniel (457787)"
457788,457788,"Schafer, Jordan (457788)"
457789,457789,"Weeks, Jemile (457789)"
457810,457810,"Burgamy, Brian (457810)"
457821,457821,"Bankston, Wesley (457821)"
457824,457824,"Heether, Adam (457824)"
457850,457850,"Casto, Kory (457850)"
457859,457859,"Ruiz, Randy (457859)"
458000,458000,"Evans, Michael (458000)"
458015,458015,"Votto, Joseph (458015)"
458061,458061,"Duran, German (458061)"
458085,458085,"Coghlan, Christopher (458085)"
458088,458088,"Hankerd, Kevin (458088)"
458210,458210,"Casilla, Alexi (458210)"
458214,458214,"Rojo, Billy Garrison (458214)"
458221,458221,"Parejo, Freddy (458221)"
458230,458230,"Solis, Heriberto (458230)"
458236,458236,"Dowdy, Brett (458236)"
458239,458239,"Denker, Travis (458239)"
458252,458252,"Falu, Irving (458252)"
458356,458356,"Garcia, Cornelio (458356)"
458501,458501,"Cruz, Luis (458501)"
458504,458504,"Gonzalez, Danny (458504)"
458547,458547,"Frias, Vladimir (458547)"
458570,458570,"Walton, Jamar (458570)"
458582,458582,"Brignac, Reid (458582)"
458587,458587,"Emaus, Bradley (458587)"
458628,458628,"Mather, Joseph (458628)"
458643,458643,"Morales, Jose (458643)"
458656,458656,"Nettles, Marcus (458656)"
458679,458679,"Bell, Joshua (458679)"
458689,458689,"Dominguez, Christopher (458689)"
458691,458691,"Adams, David (458691)"
458701,458701,"Exposito, Luis (458701)"
458873,458873,"Reyes, Guillermo (458873)"
458887,458887,"Bolivar, Luis (458887)"
458902,458902,"Suarez, Ignacio (458902)"
458913,458913,"Young, Eric (458913)"
458948,458948,"Acosta, Rolando (458948)"
459076,459076,"Romero, Wilson (459076)"
459327,459327,"Cooper, Jason (459327)"
459334,459334,"Clevlen, Brent (459334)"
459341,459341,"Townsend, Richard (459341)"
459369,459369,"Peralta, Juan (459369)"
459371,459371,"Ramirez, Ramon (459371)"
459382,459382,"Mejia, Gilberto (459382)"
459423,459423,"Koshansky, Joseph (459423)"
459431,459431,"Saunders, Michael (459431)"
459434,459434,"Tosoni, Rene (459434)"
459441,459441,"Leon, Maxwell (459441)"
459446,459446,"Nicolas, Cesar (459446)"
459714,459714,"Coats, Buck (459714)"
459964,459964,"Joyce, Matthew (459964)"
459991,459991,"Sanchez, Gabriel (459991)"
460003,460003,"Teagarden, Taylor (460003)"
460022,460022,"Greene, James (460022)"
460037,460037,"Wagner, Mark (460037)"
460055,460055,"Mayberry, John (460055)"
460077,460077,"Butera, Andrew (460077)"
460131,460131,"Bogusevic, Brian (460131)"
460133,460133,"Boyer, Bradley (460133)"
460178,460178,"Garcia, Sergio (460178)"
460225,460225,"Gonzalez, Juan (460225)"
460252,460252,"Larish, Jeffrey (460252)"
460267,460267,"Boggs, Brandon (460267)"
460269,460269,"Gimenez, Christopher (460269)"
460322,460322,"Richardson, Antoan (460322)"
460323,460323,"Rivera, Jodam (460323)"
460357,460357,"Septimo, Agustin (460357)"
460576,460576,"Gomez, Carlos (460576)"
460579,460579,"Morgan, Nyjer (460579)"
460590,460590,"Dopirak, Brian (460590)"
460621,460621,"Spears, Nathaniel (460621)"
460639,460639,"Peguero, Jailen (460639)"
460652,460652,"Guillen, Rodolfo (460652)"
460697,460697,"Maldonado, Brahiam (460697)"
461235,461235,"Moss, Brandon (461235)"
461266,461266,"Lucena, Juan (461266)"
461314,461314,"Kemp, Matthew (461314)"
461342,461342,"Acey, Jeremy (461342)"
461345,461345,"Loadenthal, Carl (461345)"
461360,461360,"Coronado, Jose (461360)"
461416,461416,"Venable, William (461416)"
461734,461734,"Suero, Ovandy (461734)"
461788,461788,"Chavez, Ozzie (461788)"
461793,461793,"Duran, Carlos (461793)"
461815,461815,"Murphy, David (461815)"
461823,461823,"Scott, Lorenzo (461823)"
461842,461842,"Marrero, Christian (461842)"
461865,461865,"Romine, Andrew (461865)"
461866,461866,"Sandoval, Freddy (461866)"
461874,461874,"Tatum, Craig (461874)"
461882,461882,"Guzman, Jesus (461882)"
461883,461883,"Molina, Angel (461883)"
461906,461906,"Eylward, Thomas (461906)"
461914,461914,"Baez, Lizahio (461914)"
462101,462101,"Andrus, Elvis (462101)"
462120,462120,"Mendez, Carlos (462120)"
462357,462357,"Rios, Eduardo (462357)"
462378,462378,"Rifkin, Aaron (462378)"
462413,462413,"Gonzalez, Angel (462413)"
462448,462448,"Garcia, Nicolas (462448)"
462495,462495,"Nunez, Luis (462495)"
462501,462501,"Soto, Luis (462501)"
462751,462751,"Teilon, Nelson (462751)"
462782,462782,"Gutierrez, Ricardo (462782)"
462810,462810,"Merchan, Jesus (462810)"
462855,462855,"Torres, Eider (462855)"
462924,462924,"Perez, Jesus (462924)"
462925,462925,"Fernandez, Ivan (462925)"
462927,462927,"Hernandez, Victor (462927)"
462944,462944,"Garcia, Alberto (462944)"
462950,462950,"Richar, Danny (462950)"
462962,462962,"Romero, Niuman (462962)"
462965,462965,"Padron, Raul (462965)"
462973,462973,"Avila, Gerardo (462973)"
463019,463019,"Sanchez, Salvador (463019)"
463058,463058,"Salazar, Cesar (463058)"
463120,463120,"Mendez, Roberto (463120)"
463345,463345,"Valdez, Emmanuel (463345)"
463539,463539,"Martinez, Abel (463539)"
463540,463540,"Borges, Luis (463540)"
463583,463583,"Contreras, Jose (463583)"
463594,463594,"Perez, Wilber (463594)"
463610,463610,"Petit, Gregorio (463610)"
463668,463668,"Gracia, Angel (463668)"
463682,463682,"Carrillo, Oscar (463682)"
463967,463967,"Saucedo, Robert (463967)"
464000,464000,"Bustillos, Luis (464000)"
464027,464027,"Pichardo, Henry (464027)"
464030,464030,"Meza, Gonzalo (464030)"
464031,464031,"Martinez, Luis Carlos (464031)"
464034,464034,"Valle, Cosme (464034)"
464091,464091,"Mendez, Francisco (464091)"
464099,464099,"Garibaldi, Cecilio (464099)"
464104,464104,"Resendez, Carlos (464104)"
464134,464134,"Rodriguez, Andres (464134)"
464135,464135,"Rodriguez, Eladio (464135)"
464240,464240,"Navarrete, Raymond (464240)"
464268,464268,"Herrera, Javier (464268)"
464276,464276,"Gomez, Heber (464276)"
464281,464281,"Navarro, Oswaldo (464281)"
464296,464296,"Cruz, Elvis (464296)"
464299,464299,"Velez, Eugenio (464299)"
464341,464341,"Hu, Chin-Lung (464341)"
464342,464342,"Quintero, Edgar (464342)"
464377,464377,"Munoz, Joe (464377)"
464381,464381,"Vasquez, Robert (464381)"
464414,464414,"Castillo, Silvio (464414)"
464415,464415,"Martinez, Richard (464415)"
464423,464423,"Colmenares, Carlos (464423)"
464426,464426,"Phipps, Denis (464426)"
464433,464433,"Francisco, Juan (464433)"
464588,464588,"Arano, Eloy (464588)"
464602,464602,"Abreu, Dennys (464602)"
464606,464606,"Brinkley, Darryl (464606)"
464768,464768,"Moreno, Jorge (464768)"
464875,464875,"De La Cruz, Wallys (464875)"
464900,464900,"Romero, Alexander (464900)"
464943,464943,"Cotto, Pedro (464943)"
464991,464991,"Sanchez, Luany (464991)"
465002,465002,"Martinez, Frank (465002)"
465017,465017,"Valdez, Alexander (465017)"
465041,465041,"Cervelli, Francisco (465041)"
465068,465068,"Manzanillo, Gerson (465068)"
465387,465387,"Ahumada, Alejandro (465387)"
465526,465526,"Vega, Jesus (465526)"
465665,465665,"Rodriguez, Jesus (465665)"
465668,465668,"Bernadina, Rogearvin (465668)"
465674,465674,"Ciriaco, Pedro (465674)"
465691,465691,"Wilson, Edwin (465691)"
465696,465696,"Hernandez, Fidel (465696)"
465698,465698,"Apodaca, Juan (465698)"
465713,465713,"Ortiz, Yancarlos (465713)"
465750,465750,"Cardona, Rodolfo (465750)"
465753,465753,"Florimon, Pedro (465753)"
465756,465756,"Sarmiento, Elio (465756)"
465784,465784,"Cabrera, Everth (465784)"
465961,465961,"Paz, Richard (465961)"
466058,466058,"Arredondo, Alan (466058)"
466060,466060,"Sotomayor, Gilberto (466060)"
466061,466061,"Lopez, Raul (466061)"
466085,466085,"Fornes, Daniel (466085)"
466089,466089,"Soto, Saul (466089)"
466106,466106,"Salazar, Ruben (466106)"
466120,466120,"Quinones, Ruben (466120)"
466245,466245,"Baez, Fleming (466245)"
466283,466283,"Guzman, Javier (466283)"
466320,466320,"Cabrera, Melky (466320)"
466398,466398,"Florentino, Jhon (466398)"
466412,466412,"Perdomo, Luis (466412)"
466480,466480,"Romero, Deibinson (466480)"
466509,466509,"Robles, Trinidad (466509)"
466792,466792,"Camacho, Juan (466792)"
466796,466796,"Delgado, Jorge (466796)"
466831,466831,"Medina, Rodney (466831)"
466837,466837,"Salas, Jose (466837)"
466861,466861,"Infante, Juan (466861)"
466935,466935,"Garcia, Javier (466935)"
466988,466988,"Bonifacio, Emilio (466988)"
466994,466994,"De Los Santos, Jose (466994)"
467000,467000,"Martinez, Jairo (467000)"
467009,467009,"Rodriguez, Ramon (467009)"
467047,467047,"Campusano, Jose (467047)"
467055,467055,"Sandoval, Pablo (467055)"
467070,467070,"Herrera, Elian (467070)"
467078,467078,"Sutil, Wladimir (467078)"
467092,467092,"Ramos, Wilson (467092)"
467102,467102,"Gonzalez, Jose (467102)"
467143,467143,"Gomez, Hector (467143)"
467144,467144,"Sumoza, Luis (467144)"
467542,467542,"Quintero, Cesar (467542)"
467555,467555,"Arias, Francisco (467555)"
467557,467557,"Canales, Joel (467557)"
467561,467561,"Espinoza, Efren (467561)"
467566,467566,"Contreras, Sergio (467566)"
467567,467567,"Contreras, Jose (467567)"
467654,467654,"Lopez, Fausto (467654)"
467660,467660,"Guevara, Orlando (467660)"
467680,467680,"Silva, Johan (467680)"
467733,467733,"Gutierrez, Eloy (467733)"
467734,467734,"Cordido, Cesar (467734)"
467763,467763,"Rosario, Jovanny (467763)"
467787,467787,"Guzman, Francisco (467787)"
467793,467793,"Santana, Carlos (467793)"
467798,467798,"Tabata, Jose (467798)"
467800,467800,"Garza, Marco (467800)"
467805,467805,"Gonzalez, Pedro (467805)"
467816,467816,"Sanchez, Juan (467816)"
467818,467818,"Bustamante, Gerardo (467818)"
467819,467819,"Perez, Juan Carlos (467819)"
467827,467827,"Parra, Gerardo (467827)"
467833,467833,"Garcia, Harold (467833)"
468010,468010,"Zamora, Junior (468010)"
468205,468205,"Munoz, Adan (468205)"
468209,468209,"Rivera, Jesus (468209)"
468359,468359,"Rosario, Olmo (468359)"
468368,468368,"Gutierrez, Gabriel (468368)"
468372,468372,"Ahumada, Edgar (468372)"
468381,468381,"Bonilla, Leury (468381)"
468393,468393,"Gonzalez, Adolfo (468393)"
468401,468401,"Perez, Eduardo (468401)"
468406,468406,"Herrera, Jonathan (468406)"
468408,468408,"Yepez, Jesus (468408)"
468429,468429,"Constanza, Jose (468429)"
468452,468452,"Mayora, Daniel (468452)"
468461,468461,"Tavarez, Argenis (468461)"
468466,468466,"Rufino, Wady (468466)"
468470,468470,"Corona, Reegie (468470)"
468474,468474,"Gil, Jose (468474)"
468535,468535,"Dotel, Welington (468535)"
468538,468538,"Rodriguez, Geraldo (468538)"
468680,468680,"Amado, Jose (468680)"
468719,468719,"Meran, Jorge (468719)"
468858,468858,"Rincon, Isaias (468858)"
468864,468864,"Sanchez, Raul (468864)"
468866,468866,"Guerrero, Cristian (468866)"
468898,468898,"Munoz, Jose (468898)"
468915,468915,"Colina, Alvin (468915)"
468936,468936,"Dorta, Melvin (468936)"
468974,468974,"Vasquez, Wuillians (468974)"
468975,468975,"Bojorquez, Victor (468975)"
468981,468981,"Mercedes, Victor (468981)"
469040,469040,"Reyes, Argenis (469040)"
469083,469083,"Sojo, Richard (469083)"
469085,469085,"Brito, Javier (469085)"
469117,469117,"Zazueta, Amadeo (469117)"
469141,469141,"Mercedes, Mario (469141)"
469158,469158,"Marval, Osman (469158)"
469159,469159,"Rodriguez, Henry (469159)"
469189,469189,"Rojas, Jesus (469189)"
469205,469205,"Rodriguez, Angel (469205)"
469510,469510,"Gonzalez, Fernando (469510)"
469636,469636,"Perez, Luis (469636)"
469685,469685,"De La Cruz, Julio (469685)"
469721,469721,"Oeltjen, Trent (469721)"
469752,469752,"Valdez, Jose (469752)"
469754,469754,"Alen, Luis (469754)"
469775,469775,"Loyola, Maiko (469775)"
469810,469810,"Diaz, Argenis (469810)"
469835,469835,"Jaspe, Jonathan (469835)"
469837,469837,"Rojas, Nestor (469837)"
469839,469839,"Flores, Jose (469839)"
469845,469845,"Hoffmann, Jamie (469845)"
469848,469848,"Angulo, Oscar (469848)"
469883,469883,"Garzon, Eliseo (469883)"
470047,470047,"Santana, Mario (470047)"
470118,470118,"Camilo, Juan (470118)"
470238,470238,"Sandoval, Michael (470238)"
470364,470364,"Garcia, Lino (470364)"
470466,470466,"Mota, Jonathan (470466)"
470482,470482,"Pena, Ronald (470482)"
470484,470484,"Rodriguez, Concepcion (470484)"
470516,470516,"Durango, Luis (470516)"
470710,470710,"Ramos, Kelly (470710)"
470717,470717,"Trapaga, Julio (470717)"
470731,470731,"Alvarez, Rafael (470731)"
470754,470754,"Robles, Juan (470754)"
470844,470844,"Garcia, Douglas (470844)"
470851,470851,"Garcia, Yosnel (470851)"
470915,470915,"Rodriguez, Serafin (470915)"
470920,470920,"Yepez, Jose (470920)"
470939,470939,"Yepez, Marco (470939)"
470956,470956,"Mejia, Anderson (470956)"
471039,471039,"Castillo, Luis (471039)"
471069,471069,"Rojas, Carlos (471069)"
471083,471083,"Montero, Miguel (471083)"
471107,471107,"Johnson, Elliot (471107)"
471144,471144,"Lizarraga, Francisco (471144)"
471157,471157,"Agustin, Jhaysson (471157)"
471176,471176,"Ontiveros, Emilio (471176)"
471566,471566,"Rivera, Francisco (471566)"
471589,471589,"Machado, Albenis (471589)"
471678,471678,"Buelna, Lorenzo (471678)"
471679,471679,"Gastelum, Carlos (471679)"
471766,471766,"Sais, Arturo (471766)"
471808,471808,"De La Cruz, Christopher (471808)"
471835,471835,"Gonzalez, Jesus (471835)"
471843,471843,"Gonzalez, Carlos (471843)"
471846,471846,"Aguirre, Rodrigo (471846)"
471850,471850,"Palacios, Rodolfo (471850)"
471858,471858,"De La Rosa, Jairo (471858)"
471863,471863,"Hughes, Luke (471863)"
471865,471865,"Gonzalez, Carlos (471865)"
471868,471868,"Gonzalez, Alberto (471868)"
471872,471872,"Hernandez, Francisco (471872)"
471875,471875,"Diaz, Javis (471875)"
471876,471876,"Ovalle, Edward (471876)"
471880,471880,"Leon, Carlos (471880)"
471906,471906,"Rodriguez, Reynaldo (471906)"
472093,472093,"Sandoval, Jose (472093)"
472096,472096,"Paez, Raul (472096)"
472188,472188,"Sanchez, Orlando (472188)"
472216,472216,"Arauz, Leobardo (472216)"
472225,472225,"Quintero, Christian (472225)"
472228,472228,"Landaeta, Luis (472228)"
472283,472283,"Romero, Flavio (472283)"
472315,472315,"Hernandez, Julio (472315)"
472349,472349,"Blanco, Luis (472349)"
472355,472355,"Gutierrez, Andres (472355)"
472378,472378,"Acuna, Jose (472378)"
472422,472422,"Virgen, Constancio (472422)"
472464,472464,"Inzunza, Miguel (472464)"
472505,472505,"Valdez, Jesus (472505)"
472528,472528,"Valbuena, Luis (472528)"
472533,472533,"Baez, Welinson (472533)"
472537,472537,"Valdez, Uriel (472537)"
472601,472601,"Del Campo, Manny (472601)"
472923,472923,"Leon, Carlos (472923)"
473131,473131,"Mercado, Lorenzo (473131)"
473204,473204,"Escalona, Nelson (473204)"
473208,473208,"Perez, Julio (473208)"
473216,473216,"Quintero, Cesar (473216)"
473234,473234,"Abreu, Etanislao (473234)"
473239,473239,"Ciriaco, Juan (473239)"
473242,473242,"Murillo, Agustin (473242)"
473248,473248,"Vallejo, Jose (473248)"
473275,473275,"Montero, Lucas (473275)"
473277,473277,"Fuentes, Juan (473277)"
473340,473340,"Castaneda, Hector (473340)"
473348,473348,"Canizales, Juan (473348)"
473468,473468,"Villalobos, Carlos (473468)"
473542,473542,"Pellot, Hector (473542)"
473635,473635,"Ortiz, Alejandro (473635)"
473724,473724,"McBride, Matthew (473724)"
474233,474233,"Conger, Hyun (474233)"
474319,474319,"Snyder, Brandon (474319)"
474384,474384,"Freiman, Nathan (474384)"
474443,474443,"De Jesus, Ivan (474443)"
474832,474832,"Belt, Brandon (474832)"
474854,474854,"Murton, Luke (474854)"
474865,474865,"Borbon, Julio (474865)"
474892,474892,"Carter, Vernon (474892)"
475100,475100,"Van Slyke, Scott (475100)"
475174,475174,"Alonso, Yonder (475174)"
475247,475247,"Flaherty, Ryan (475247)"
475676,475676,"Weglarz, Nicholas (475676)"
476036,476036,"Cooper, David (476036)"
476192,476192,"Monell, Johnny (476192)"
476633,476633,"Parmelee, Christopher (476633)"
476960,476960,"Rivera, Julio (476960)"
